gene	log2FoldChange_CD8	log2FoldChange_Teff	padj_CD8	padj_Teff	avg_log2FC_Trm1	p_val_adj_Trm1	avg_log2FC_P1	avg_log2FC_P2	avg_log2FC_P3	avg_log2FC_P4	avg_log2FC_P5	avg_log2FC_P6	avg_log2FC_P7	avg_log2FC_P8	avg_log2FC_P9	p_val_adj_P1	p_val_adj_P2	p_val_adj_P3	p_val_adj_P4	p_val_adj_P5	p_val_adj_P6	p_val_adj_P7	p_val_adj_P8	p_val_adj_P9
B3GALT2	-0.201	-0.165	0.972	0.916	-0.19036148186173416	1	-0.3291233848878178	-0.2706014652102898	0.149604467816292	NA	-0.4709042111060073	-0.5305484805531568	-0.35917500714939343	-0.17522172935815594	NA	1	1	1	NA	1	0.4636901883009677	0.15541639844471442	1	NA
B4GALT1	-0.841	1.517	0.711	0.209	0.19494522548889315	1	0.5719370833062989	NA	0.43191488149892016	0.24650283523680008	-0.18037109295118647	0.3982678104204067	NA	NA	NA	1	NA	1	1	1	1	NA	NA	NA
BATF	0.604	-0.693	0.859	0.584	0.7503487369155573	7.335420583075077e-45	1.3144720703185353	0.962959622735016	0.4151800557981451	0.23407505113268323	NA	1.187721772531006	NA	NA	0.1554584300806603	3.05291931103261e-7	1.933363198115676e-8	1	1	NA	1.87601397827956e-21	NA	NA	1
BAZ1B	-0.067	-0.395	0.984	0.7	0.19079916495985985	1	NA	0.41859665171730776	NA	0.15332586455660213	0.30379002357239604	NA	-0.4880545702284307	NA	0.1645969690832747	NA	1	NA	1	1	NA	1.740647003077713e-4	NA	0.08012294879660237
BAZ2A	1.072	-0.222	0.752	0.867	0.16695637756204706	1	0.2296236853528301	0.31944668581209035	NA	0.21215439344806783	NA	0.21906988894097068	NA	NA	NA	1	1	NA	1	NA	1	NA	NA	NA
BBX	-0.247	-0.278	0.928	0.766	0.19068285973472332	1	NA	0.16435395875327496	NA	0.1642379630474381	0.4627037443485099	0.21888511040761327	-0.2167471802543348	NA	NA	NA	1	NA	1	0.5962477687957908	1	1	NA	NA
BCAT1	1.23	3.522	0.731	0.08	0.17399177481970304	2.3457828775607677e-4	0.147730972792675	0.33387522132077274	NA	0.16518660104363664	NA	0.19136455185633797	NA	NA	NA	1	1	NA	1	NA	1	NA	NA	NA
BCL2L11	-0.998	-0.404	0.688	0.685	0.4534896379951783	1.463770499106832e-10	0.9198378340355772	0.14132602274088835	-0.5313351956522581	0.6884031325333353	NA	0.6086019265991323	0.3019522625147575	0.20485811260316833	-0.3493834547872158	0.7275333723611346	1	1	0.00355575639634238	NA	0.7272664390145985	1	1	1
BCL7C	0.218	-0.372	0.961	0.84	-0.2525858647995356	0.0017444701133652	NA	-0.4718984144440681	NA	-0.21177243036730575	-0.36949123527722616	NA	NA	0.24030023446701088	NA	NA	0.00553036236044245	NA	1	1	NA	NA	1	NA
BDP1	0.323	0.173	0.878	0.888	0.15697386853110706	1	0.3506727743240974	NA	-0.4234351048006597	NA	0.5822522949863917	0.3302334849591486	-0.7270029200176658	NA	0.3445201626315002	1	NA	1	NA	0.02561588925072861	1	2.9263007042836155e-12	NA	1.008683415948551e-9
BFAR	-0.585	0.038	0.86	0.978	0.1480586749949751	1	0.32927138429679803	NA	NA	NA	0.2535976757577825	NA	NA	NA	NA	1	NA	NA	NA	1	NA	NA	NA	NA
BIN1	-0.833	-0.339	0.866	0.819	0.3535722447538408	4.43013996121212e-6	0.6222120824478645	0.5960942613296516	0.25226512368065074	0.3714121740817848	0.2687368794338195	0.16390299377180756	NA	0.1533731792691434	NA	1	1	1	1	1	1	NA	1	NA
BIRC6	0.329	0.882	0.905	0.38	0.1562857938519976	1	0.3157814829435249	NA	NA	0.2245316959209902	NA	NA	-0.5793238356513295	-0.23823813607579836	0.22914120795432047	1	NA	NA	1	NA	NA	1.054817332735028e-8	1	0.02041293174445196
BLM	0.519	0.509	0.892	0.683	0.29370923445823516	9.34298745101797e-5	0.5128096843476646	NA	0.6258909094351757	0.6897378847802176	-0.3859359144844944	NA	-0.22325540793190837	0.1919661374534649	NA	1	NA	1	4.38130245085119e-7	1	NA	1	1	NA
BLOC1S1	1.625	-0.573	0.441	0.585	0.13865536917167454	1	-0.27498058213358223	-0.2292659908204453	0.2512343419677756	0.18453454173181516	NA	0.2865141696984288	0.4177240329481997	0.1385704406729924	NA	1	1	1	1	NA	1	0.01688696771590604	1	NA
BLOC1S6	-0.407	-0.211	0.91	0.879	0.1843484817171156	1	-0.1622801639157938	0.20348566405239432	NA	NA	0.14974048351097968	0.5473876320598534	-0.38679301980321945	-0.17203310649137094	NA	1	1	NA	NA	1	1	3.722919485009889e-4	1	NA
BNIP3	0.511	-0.406	0.887	0.787	-0.14801757263261128	0.24440943141398624	NA	-0.18212974850931055	-0.42196654047543575	-0.1842553926253711	0.1417223814430223	-0.13883488716909148	-0.2185655921996467	NA	NA	NA	1	0.38918541135307266	1	1	1	1	NA	NA
BOD1L1	-0.091	0.151	0.974	0.879	0.20699538478712132	0.19896597285214265	NA	NA	NA	NA	0.4830416749704398	0.3697392885655151	-0.3906756238381359	NA	0.45863663775120433	NA	NA	NA	NA	0.5625675467902426	1	0.01312616617180959	NA	5.913198355854275e-14
BOLA3	0.745	-0.171	0.829	0.905	-0.19254953976144085	0.02823125249703185	-0.17929863999014622	-0.3397809457437401	NA	-0.27802019300162983	NA	-0.41818932691594024	NA	NA	NA	1	1	NA	1	NA	0.00625692279594346	NA	NA	NA
BORCS7	0.262	0.143	0.938	0.893	0.22630164391196272	0.8081364093800711	0.15980547946006918	0.2363371154612001	0.296364416435011	NA	NA	0.4407547366360818	NA	NA	NA	1	1	1	NA	NA	1	NA	NA	NA
BPTF	0.327	0.827	0.9	0.391	0.3262994561144008	2.8094751287513866e-4	0.5142526475346487	0.24568559882772337	NA	0.392724034467131	0.2523744499040448	0.4667635169294897	-0.4993949452890589	NA	0.39860796158662226	1	1	NA	1	1	1	4.0568708190177436e-8	NA	2.7273822194012492e-8
BRD1	-1.111	-0.455	0.683	0.677	0.17958944630501517	1	0.6059248330827854	NA	NA	NA	0.33941692914077215	0.3814593291949107	-0.6233846868821854	NA	NA	1	NA	NA	NA	1	1	1.0692332821439986e-12	NA	NA
BRI3	0.886	-0.162	0.743	0.915	0.21396225507117064	1	NA	0.34414612929219235	0.14753586747326075	NA	NA	0.5445280948461098	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	NA
BRWD1	0.067	0.953	0.986	0.339	0.18183030056124697	1	0.695144952200176	0.253849477566909	NA	0.34079223450809626	-0.16041548291472896	NA	-0.3320792724609103	NA	0.22039787986390824	1	1	NA	1	1	NA	0.08922247224678777	NA	0.01375235754430796
BSDC1	-0.871	-0.594	0.774	0.57	0.1498437785247893	1	0.557417219586709	0.23467771674211013	NA	NA	NA	0.24457736351924095	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA
BST2	0.558	-1.107	0.868	0.368	0.2237062755084296	1	0.13984476597920317	NA	0.3950493610916512	0.45259274977598274	0.1658957947150579	NA	0.2253526002726165	0.17997043529707102	0.22405671162075655	1	NA	1	1	1	NA	1	1	0.02502204663355311
BTF3	1.235	-0.697	0.58	0.484	0.2683403704514187	1.0108001268480443e-10	0.24767809577817257	0.46836864223415153	0.5796144784846207	NA	0.285713534788937	NA	NA	0.16423871943827129	NA	1	3.618328545312259e-4	2.157449817212013e-4	NA	1	NA	NA	1	NA
BTG3	0.055	-0.167	0.99	0.868	0.14049465275923023	1	0.15734638325410355	NA	NA	NA	0.38345618628140365	0.18211939577271088	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA
BTN3A2	-0.304	-0.016	0.927	0.988	0.23163268196231113	0.09194300565811107	0.3460956715609682	0.1759199912134407	NA	0.4077988952407957	0.3562259935369054	NA	0.155004245337385	NA	NA	1	1	NA	1	1	NA	1	NA	NA
BUB3	0.738	-0.377	0.495	0.715	0.21988754677401556	0.12312465251767064	NA	0.26953858086386906	0.3204747853828027	0.2045116659503736	0.20060265695595805	0.358710274317973	-0.1686828070216302	NA	0.14526380255737337	NA	1	1	1	1	1	1	NA	1
BZW1	0.141	-0.086	0.97	0.952	-0.14292384291907467	1	-0.29300769367043533	-0.33469862839979414	NA	-0.28259874159688847	-0.43245617959530414	0.4783116478086278	-0.3918413165694077	NA	NA	1	1	NA	1	1	1	6.38402002632695e-4	NA	NA
C11orf96	1.979	3.525	0.688	0.072	0.37038779086629625	1.700014605414104e-4	NA	NA	0.14426442794935743	NA	0.16945730977985807	0.9911877853552395	NA	NA	NA	NA	NA	1	NA	1	0.0101446044200132	NA	NA	NA
C12orf75	2.06	0.398	0.363	0.769	0.5699308564113696	2.2562649876216307e-11	NA	NA	0.8297673960263289	0.900054629425849	0.5543217527284414	0.6285978229671837	NA	0.3632598646151157	NA	NA	NA	1	7.351251601310571e-9	1	1	NA	0.04303820918588434	NA
C12orf76	0.257	-0.021	0.948	0.987	0.15156205962734826	1	0.478429894866536	NA	0.2018074547939645	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA
C16orf87	1.082	1.403	0.556	0.273	0.15718069889974096	1	-0.18081177244838997	NA	0.18330247202964897	0.23363410117205904	NA	0.39671267938896926	NA	NA	NA	1	NA	1	1	NA	1	NA	NA	NA
C19orf25	-0.842	-0.548	0.837	0.713	0.14854232129624145	1	0.47183785977022946	0.238512956889374	NA	NA	NA	0.2413445172699921	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA
C1orf122	1.167	-0.555	0.774	0.714	0.2326076887739792	0.7555007472598114	0.1920977843054595	0.2399544131546859	0.3302801935342087	0.3158070852997933	NA	0.2580322718450768	0.2785297562028533	NA	NA	1	1	1	1	NA	1	1	NA	NA
C1orf43	0.197	-0.415	0.955	0.681	0.1673705911530038	1	NA	0.29324365359605975	0.5743579336450293	NA	0.3006485022849813	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA
C1orf56	0.164	3.601	0.97	0.042	-0.17856152975092177	1	NA	-0.6522998660487802	0.3761989238315782	0.1850928331702615	-1.201864536046175	0.5998526653215831	0.29964726296720956	NA	-0.6314502021768378	NA	2.2557271154096759e-7	1	1	4.3054317938317384e-14	0.8547068914865288	1	NA	5.905757028227152e-27
C21orf91	-0.008	0.48	0.999	0.707	-0.15101686438236778	1	-0.4145291716077729	NA	NA	-0.2652009077199777	NA	-0.23362679316683824	-0.1974559047321516	-0.20208729430049377	NA	1	NA	NA	1	NA	1	1	0.14105713538261422	NA
C4orf3	0.831	-0.339	0.623	0.747	0.24301324263665935	0.04786115531614937	NA	NA	0.6325212932158544	0.3541325184849218	0.4385013916674185	NA	0.3675966725599138	0.23383859954810848	NA	NA	NA	0.1654219072659506	1	1	NA	0.1542679390889329	1	NA
C4orf48	2.636	0.591	0.473	0.78	-0.19652510926465117	0.3479326821732624	-0.520905800429103	-0.4766535611335243	0.166654604579765	NA	-0.5378736786524654	NA	NA	NA	0.13819864865320075	1	0.2355059054529694	1	NA	0.18380609897485692	NA	NA	NA	1
C5orf24	-0.784	1.453	0.819	0.156	0.1477392903868614	1	NA	NA	0.2820145296151423	NA	NA	0.43409499042752175	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
C6orf48	1.756	-0.323	0.418	0.738	0.27672714353734185	9.50776120449678e-4	0.39394052776256894	NA	0.439163131957004	0.5114279802309643	0.6802834318694319	-0.27365297507796793	0.4621055581696336	0.21189075254074383	NA	1	NA	1	0.00300217830004441	0.00143421289699645	1	0.01728053925211327	1	NA
C6orf62	-0.022	-0.979	0.996	0.306	0.1498115013030934	1	0.31838045695920325	NA	0.22832893676703625	0.31671429180652466	-0.41488298954936254	0.49300315925445926	0.17339372666928954	NA	NA	1	NA	1	1	1	1	1	NA	NA
C6orf89	-0.361	-0.367	0.884	0.793	0.19102357924340996	1	0.34367110768145864	0.18046758327019108	NA	0.32876408279292896	NA	NA	NA	NA	NA	1	1	NA	1	NA	NA	NA	NA	NA
C7orf50	0.152	-1.076	0.98	0.489	-0.1700371468785109	0.04754321137422589	-0.29624781198286765	NA	-0.6269751844024674	-0.39686768613810613	0.43362384054056297	NA	0.14658727146754646	NA	-0.1919424425904032	1	NA	0.09992091587712526	3.276749897873084e-5	1	NA	1	NA	1
C8orf59	0.271	-0.565	0.925	0.605	-0.18058730182722993	1	-0.24965900618293743	-0.2960700418661417	0.3042295992018782	-0.27344957680703597	0.26065381934696863	-0.5837306813981786	0.4013047426392524	0.26401467592351335	NA	1	1	1	1	1	0.00431222798400196	0.17174174181087068	1	NA
C8orf82	-1.615	0.109	0.763	0.956	0.16876091630631346	1	NA	0.14178441479043774	0.208228234756943	NA	0.21967229472659136	0.3289434960658919	NA	NA	NA	NA	1	1	NA	1	1	NA	NA	NA
C9orf16	3.154	-0.72	0.363	0.618	0.2591109191821084	1.091061166730082e-5	NA	0.4709191523720031	0.13777044243850622	0.5205120180330642	NA	NA	0.4144394944382768	0.19275285178631307	0.15214334382155537	NA	1	1	0.00667901739902474	NA	NA	0.02611780965009292	1	1
CA2	0.911	-0.264	0.842	0.899	-0.15092529323719422	9.83166182012727e-4	NA	-0.16663496163555885	NA	NA	-0.30191182956751567	-0.17869675587345482	NA	NA	NA	NA	0.06111759361256565	NA	NA	1	1	NA	NA	NA
CAAP1	0.065	-0.673	0.991	0.544	0.1700146701285074	1	NA	0.15681125105012622	NA	NA	NA	0.3825180764852893	-0.26836270484934516	-0.18008016903680352	NA	NA	1	NA	NA	NA	1	0.5816682007825689	1	NA
CAB39	-0.6	-0.791	0.838	0.44	0.16518980330089916	1	0.25869389647049235	0.2031446112369354	0.24587369988505792	NA	0.3037104962112399	NA	-0.3465106288528895	-0.17313511325115505	NA	1	1	1	NA	1	NA	0.00472402037614478	1	NA
CALM3	-0.163	-0.796	0.972	0.507	0.16229908637135404	1	-0.32177937453851024	0.14738828999171483	0.5005696063978654	NA	NA	0.26246192606789487	0.2462126170815282	0.2830398290132342	NA	1	1	1	NA	NA	1	1	1	NA
CALR	-1.999	-1.385	0.476	0.269	-0.2175380006429388	1	-0.49142765705992586	-0.6221097949076004	-0.2534167000029839	-0.4976528974017629	NA	0.3348424157913721	-0.2163516799221903	NA	0.18541889894662875	1	0.31757967267286197	1	8.315487958482941e-5	NA	1	1	NA	1
CAP1	-0.314	-0.68	0.9	0.528	0.3585192097060148	5.308841497190097e-8	0.49762138868998185	0.35837302554341655	0.2247489923419539	0.3571814415936536	0.15406116580375895	0.37418905783868106	-0.45315287109919167	NA	0.2487584874594644	1	1	1	1	1	1	1.4884548004458297e-7	NA	0.0096408774268977
CAPG	-2.031	-1.981	0.431	0.105	-0.2320221234083356	2.0733843107897104e-6	-0.36785028248806295	-0.1639790423437195	-0.5104871750179577	-0.5477833636799866	NA	0.17967335809324825	-0.20441212298625677	NA	0.2060764122016816	1	1	1	4.47274026607537e-8	NA	1	1	NA	1
CAPN1	-1.536	-1.861	0.67	0.222	0.14770300274031067	1	0.265662406720897	NA	NA	0.1842434055315519	0.14669100193197715	0.24200902371331068	0.1537603317845722	NA	0.14401699060635487	1	NA	NA	1	1	1	1	NA	0.02552490811275867
CAPN7	-0.04	-0.16	0.991	0.901	0.16159159788299937	1	0.5544836700473497	0.26302860470423284	NA	NA	NA	NA	-0.6006363836232466	NA	0.22932191038001304	1	1	NA	NA	NA	NA	8.604807727576613e-10	NA	1.0776990745195122e-4
CAPZB	1.019	-0.998	0.626	0.351	0.4156193444137313	9.000782130791304e-14	0.6149997726708405	0.6074441369255539	0.22135247369141964	0.4097206564890761	NA	0.4602471688135781	NA	NA	0.15601465314031593	1	0.00558470818101619	1	0.48353771835733494	NA	1	NA	NA	1
CARD8-AS1	0.351	-0.049	0.945	0.979	0.14657925294363627	1	NA	NA	0.1385835865630594	NA	NA	0.3176690826191957	NA	NA	NA	NA	NA	1	NA	NA	1	NA	NA	NA
CARHSP1	0.446	0.771	0.903	0.5	0.22765935688234773	1	0.2609422799390184	0.17189207296052367	0.2686876163966371	0.15427251508244577	NA	0.3218127391252025	0.26629601909696177	0.21946413856801897	NA	1	1	1	1	NA	1	1	1	NA
CARS	0.176	-1.015	0.951	0.457	0.4657933757373087	2.9185576791340356e-6	0.4139257738326528	0.6200140462639228	0.5390973411143056	0.9158964352567016	0.14165619274256036	NA	NA	0.2287407932260563	0.2444552247664511	1	1	1	3.636077424855005e-4	1	NA	NA	1	0.03459933581132121
CASP3	0.757	-0.062	0.798	0.96	0.1730020057656141	1	NA	0.21853130796163975	NA	0.15824995195287317	0.139761640461468	0.2013083367803528	-0.4751115196786001	NA	NA	NA	1	NA	1	1	1	8.583456704700454e-6	NA	NA
CASP8	-0.665	0.305	0.82	0.802	0.2904452207645005	0.066598133258825	0.731021458321105	0.48493498300822657	0.1515016304403557	0.25748909318764845	NA	NA	-0.3846020773544762	-0.2567636927988092	NA	1	1	1	1	NA	NA	0.08941104380900376	1	NA
CBLB	-0.167	0.451	0.965	0.659	0.37889370312328974	4.431437485543802e-7	0.7448682994200742	0.39251413312789696	0.4176362067348064	0.4709788782228437	-0.20464246488361823	0.49952745697781176	-0.13933519568069763	NA	NA	1	1	1	1	1	1	1	NA	NA
CCAR1	0.474	0.076	0.886	0.955	0.29240728634113433	0.00102507637136504	0.3146342929699416	0.38600922261705384	0.4154080392380053	0.355162185728953	NA	NA	-0.19464474384879535	NA	0.1559693431120729	1	1	1	1	NA	NA	1	NA	1
CCDC25	0.288	-1.539	0.923	0.169	0.21601173947270524	1	NA	NA	NA	0.2161215794511403	NA	0.3545238459828345	NA	NA	NA	NA	NA	NA	1	NA	1	NA	NA	NA
CCDC34	1.143	0.412	0.739	0.806	0.168835871507884	1	NA	0.29146247035667217	0.15482612741815036	0.2213325560544263	NA	0.20682150192715143	NA	NA	NA	NA	1	1	1	NA	1	NA	NA	NA
CCDC6	-0.621	0.853	0.841	0.508	0.19956149572843712	1	0.2330039742754293	0.5579899136993258	NA	NA	0.14211895418861986	NA	-0.27796932302435035	-0.16230814009110384	NA	1	1	NA	NA	1	NA	0.6757250864750259	1	NA
CCDC85B	-1.021	-1.728	0.856	0.31	0.21178605674100237	1	0.3512611407184505	0.32603623709538776	0.22089160718037604	0.4501177124503544	NA	NA	0.26055150322807386	0.1376850132004681	NA	1	1	1	0.04199797718619751	NA	NA	1	1	NA
CCDC88C	-0.766	-0.082	0.63	0.945	0.15923850050829613	1	0.5959923433419427	NA	NA	0.28690105436574215	0.1578414264131177	NA	NA	NA	0.15085634171733253	1	NA	NA	1	1	NA	NA	NA	0.04278432772515498
CCL20	1.057	-0.447	0.829	0.761	-0.2888648790011823	7.864754264997955e-4	-0.18751283250762324	-0.4491649670170727	NA	0.1531808124269265	-0.31592806566196563	-0.7028258787861743	0.15058827388373577	-0.1909764167747771	NA	1	1	NA	1	1	1.3071168363179089e-17	1	1	NA
CCND3	-0.911	-0.792	0.737	0.501	0.16930443099332693	1	0.6159569902687199	0.5665567273882486	NA	NA	NA	NA	0.23899740840269623	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA
CCNDBP1	0.68	0.232	0.759	0.849	0.19391805588904387	1	0.5106596900142731	NA	0.17211660223370495	0.2786049853166096	0.16295423780172236	0.14528339429296455	NA	NA	0.1851215727114337	1	NA	1	1	1	1	NA	NA	0.19453221989575437
CCNG2	0.68	1.122	0.824	0.338	0.532196008841183	2.906597379092269e-7	0.24969007350054917	NA	-0.41548886179792577	0.49899157915058046	NA	0.8265269515142737	-0.7648248105455882	-0.14234749391105916	0.15479750976340423	1	NA	1	1	NA	2.24196712836534e-4	1.051048550400807e-12	1	0.0664335326547581
CCNI	-0.193	-0.448	0.953	0.623	0.20254256585156497	0.0112995934945658	0.4450786430204552	0.25312029062825925	-0.2427010834091421	0.1883590012395304	0.13907428450399006	0.4926054440704246	0.2383511830285192	NA	0.237171072952711	1	1	1	1	1	0.07480081518849646	1	NA	0.00204566624296808
CCNL1	0.018	-0.095	0.997	0.929	0.200797115497222	1	0.6336457060829848	0.2843569447255052	-0.15012653887501193	0.17853144678045174	0.28067092199528765	NA	-0.2537729900465957	NA	0.31895773880711	1	1	1	1	1	NA	1	NA	1.5618174523231426e-7
CCNL2	-1.565	-0.892	0.582	0.523	0.15338805296428026	1	0.24427873820404333	NA	NA	0.1536378302992406	0.2105608664568691	0.4116263727446949	-0.3158456269623865	NA	NA	1	NA	NA	1	1	1	0.01872863400117407	NA	NA
CCR6	0.303	-0.185	0.915	0.874	-0.2146966003891838	0.29750830736827577	-0.4236162376528749	-0.4009219922143229	-0.40937121971866497	-0.21941207784670347	-0.5159296839058419	0.15533967213599786	-0.16324615489461558	-0.21959376411407736	0.15333285744754166	1	1	1	1	1	1	1	1	1
CCR7	-0.773	0.084	0.862	0.96	0.1446204982906696	1	-0.31514443354248445	0.6187062276732037	0.15250062593337735	0.2662594264360283	0.4460905473876518	-0.3594252090841217	NA	-0.16828850122629233	NA	1	1	1	1	1	0.01384806126424988	NA	1	NA
CCSER2	0.037	0.169	0.992	0.899	0.19516546318415595	1	0.6022852310484574	NA	-0.25063060262868575	NA	0.4623290886993372	0.1835326462418183	-0.5338605072534139	-0.20219655306168385	0.1671872477639671	1	NA	1	NA	1	1	6.187245800962677e-9	1	1
CD101	-1.696	-0.304	0.668	0.85	-0.2241611976055591	0.03127086206905349	NA	-0.6396834258952762	0.1545301233881185	NA	-0.2199720369304707	NA	-0.5474294524743949	NA	NA	NA	1.087469542914016e-6	1	NA	1	NA	1.932097230176412e-4	NA	NA
CD164	-0.12	0.229	0.977	0.844	0.16208904663848256	1	0.15419680549650128	0.15247659021430815	0.28269991084293067	0.17476036529247962	NA	0.19576763701562885	-0.5560266900375914	-0.26075879086095943	NA	1	1	1	1	NA	1	1.748726094388919e-9	0.03560089262971316	NA
CD2	0.921	-0.478	0.656	0.667	-0.2177954896389762	0.2265885648971578	-0.34596957239402926	-1.0538776394252127	0.553751341699817	0.36268811961397773	-0.3867287711083885	-0.4776672498370651	-0.14899570732344003	NA	NA	1	4.805483960065174e-25	0.02609785029390668	0.02340696593891922	0.5072802478152002	9.742470404505106e-4	1	NA	NA
CD200R1	0.957	-0.106	0.714	0.947	0.19329129543868007	1	0.1627873240019521	-0.25738323077554165	0.5515124476659362	0.3766689501501939	-0.13980785383963668	NA	-0.5385948609365856	-0.15207506503518636	NA	1	1	1	1	1	NA	1.4130070392481977e-6	1	NA
CD226	-0.146	1.11	0.977	0.374	0.25249989116765786	0.11231020916023186	0.7634988022571658	0.3198224675006288	-0.3104226445552706	0.4427148780438372	NA	0.15484166480567757	-0.180568485063895	NA	NA	1	1	1	1	NA	1	1	NA	NA
CD247	-1.062	-0.161	0.63	0.89	0.31172970280592405	2.8022752057339225e-4	0.8118769501789476	NA	-0.34747944795386876	0.5688836322635883	0.6520376574606384	0.36595836920404023	NA	-0.15868244037236034	0.2279689516821932	0.530739648749042	NA	1	0.0524948235555497	0.5013601496584679	1	NA	1	1
CD28	-0.083	-0.945	0.981	0.304	0.2122445792674318	1	-0.20906597100428825	0.3668050962259708	0.21052177123945293	0.24247174848409597	0.309000163923515	NA	-0.1861760164392442	-0.15891722419537968	0.21823857256510004	1	1	1	1	1	NA	1	1	0.06755496613612536
CD37	0.803	-1.115	0.843	0.353	0.17627211783005414	1	NA	NA	0.17626492670049054	0.2522268240535892	0.2690840290798111	0.20930249201303064	0.13932730329282816	NA	0.1538803825026391	NA	NA	1	1	1	1	1	NA	1
CD3D	0.09	-0.681	0.981	0.528	0.521265403736241	1.4904815843188174e-22	NA	-0.23082565859181647	1.0680069820474234	0.9484672662663928	0.32532161377010427	0.29391856460986165	0.649052249126401	0.33315434621401163	0.20049614206726615	NA	1	2.4138649689630638e-11	3.5298815581116494e-19	1	1	8.498536618376073e-19	1.8923113279060211e-6	0.00786533562189397
CD3E	0.615	-0.888	0.766	0.49	0.1665311457622103	0.5789290509620166	NA	-0.17603897188842232	0.22371557599185457	0.36551445361700496	-0.5117384222142296	0.8693166056225081	-0.18437680378324117	0.2360069800338258	0.4546822947200786	NA	1	1	1	7.202677978004269e-4	3.914820750153548e-14	1	0.6416676204107328	5.928994353009693e-21
CD3G	0.232	0.133	0.946	0.911	0.25815970770701435	0.00131653099353417	-0.1898162071186431	-0.7273345801887832	0.37339990728241146	0.8388501424140884	-0.2823229889830263	0.9002736629374968	0.31813586007655514	NA	NA	1	4.268663817494258e-7	1	3.762547493632232e-11	1	1.2680742683370746e-12	0.0072922642671953	NA	NA
CD4	0.687	-1.604	0.916	0.099	0.15209615470815807	1	0.30071190994730324	NA	-0.5978807395779834	0.30600842202694845	0.5037853894012164	NA	-0.23658277290043928	-0.25477437356481025	NA	1	NA	1	1	0.9706916135666664	NA	1	1	NA
CD44	0.081	0.106	0.977	0.928	-0.1717001000379681	0.01156829794328551	NA	-0.3049190331753211	-0.32707774219309593	-0.15374020937520916	0.29294295514526203	-0.4711963466619984	NA	NA	0.29260022113772477	NA	1	1	1	1	0.04853937236336358	NA	NA	3.2851080730414695e-6
CD48	0.212	-0.417	0.952	0.725	-0.1991889179993085	0.00887257815514165	-0.539611565059906	-0.5531688843828538	0.5651178727850273	-0.2058487608654984	NA	-0.34953646621519785	NA	NA	NA	1	8.479543398031497e-4	1	1	NA	1	NA	NA	NA
CD52	-0.363	-1.259	0.916	0.207	-0.2662348361851117	1.4668374264715055e-8	-1.1285212522071535	-0.8579384806656698	0.20694843695990617	0.4755307283828021	-0.615835323381031	-0.6223508156985482	1.137305457062975	0.33464856684414457	-0.16160201238075755	0.3070796855057283	2.613087556388954e-7	1	1	1.3140204422471596e-4	7.928848564081361e-7	1.8898233710350647e-38	0.5257805790739235	1
