gene	p_val	auc	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	pct.diff
PASK	0	0.5792685472652266	0.7069632085606581	0.218	0.061	0	0	0.157
RIPOR2	0	0.5792061910770463	0.4808231662560707	0.281	0.123	0	0	0.15800000000000003
ATP2B4	0	0.57901368553646	0.4518303494022803	0.306	0.152	0	0	0.154
USF2	0	0.5788267221700688	0.45343830280742736	0.367	0.232	0	0	0.13499999999999998
UGP2	0	0.5785719625824115	0.6126352437099591	0.438	0.336	0	0	0.10199999999999998
GPRIN3	0	0.5782278537406363	0.5118495746839247	0.273	0.12	0	0	0.15300000000000002
ITGB1	0	0.577956200828705	0.32071426199071884	0.653	0.564	0	0	0.08900000000000008
SUSD3	0	0.5776703955587595	0.4639577870193364	0.246	0.091	0	0	0.155
CD5	0	0.5773174461761915	0.5067855975039106	0.247	0.096	0	0	0.151
SF1	0	0.5773001338575782	0.3677845906855952	0.563	0.482	0	0	0.08099999999999996
CD4	0	0.5771640935886213	0.5477647102451328	0.194	0.042	0	0	0.152
TAF1D	0	0.5769996150529368	0.3434857825433659	0.517	0.409	0	0	0.10800000000000004
SNHG7	0	0.5768777781526069	0.41718883426174047	0.395	0.26	0	0	0.135
SNRPD2	0	0.5768469543754753	0.2766983193298649	0.675	0.591	0	0	0.08400000000000007
SLC38A1	0	0.5767158941449603	0.3335362128656565	0.489	0.35	0	0	0.139
SERBP1	0	0.5763123938446222	0.27596599277662337	0.689	0.608	0	0	0.08099999999999996
SYF2	0	0.5760723326263435	0.32878577768116846	0.616	0.546	0	0	0.06999999999999995
ATP5F1D	0	0.5759926067550888	0.2692868867273488	0.632	0.543	0	0	0.08899999999999997
ANAPC16	0	0.575439223128322	0.3258761945289803	0.584	0.502	0	0	0.08199999999999996
ELF1	0	0.5754062409009519	0.34408596716111317	0.554	0.461	0	0	0.09300000000000003
MYCBP2	0	0.5753482875700271	0.43962979249566514	0.411	0.288	0	0	0.123
GTF3A	0	0.5747539467370804	0.37035675818670466	0.447	0.323	0	0	0.124
NDUFB8	0	0.5744145908735815	0.34231433336837314	0.572	0.488	0	0	0.08399999999999996
HMGB2	0	0.574253149117757	0.2733753374648764	0.45	0.315	0	0	0.135
EIF3H	0	0.5739496954945391	0.35854142796934263	0.552	0.478	0	0	0.07400000000000007
YPEL3	0	0.5739099856207209	0.2776365779760812	0.471	0.328	0	0	0.14299999999999996
HCLS1	0	0.5737301395235541	0.3844653055684851	0.437	0.323	0	0	0.11399999999999999
ELK3	0	0.5736032531719861	0.4361679150358725	0.328	0.191	0	0	0.137
LIMD2	0	0.5733946481185759	0.33268417216682433	0.365	0.216	0	0	0.149
IK	0	0.5733792627543298	0.36498120245714194	0.509	0.417	0	0	0.09200000000000003
EVI2A	0	0.5732706003187876	0.4125264684489881	0.364	0.23	0	0	0.13399999999999998
SORL1	0	0.5730429355785256	0.5143200418175722	0.249	0.104	0	0	0.14500000000000002
MPRIP	0	0.5726267049833645	0.46288495328961593	0.254	0.115	0	0	0.139
CAMLG	0	0.5725568925541444	0.3874872667056828	0.458	0.358	0	0	0.10000000000000003
PSMB8	0	0.5722268209218675	0.3424652506403416	0.494	0.383	0	0	0.11099999999999999
GSPT1	0	0.5722004079742727	0.3474657443241176	0.486	0.381	0	0	0.10499999999999998
CBX3	0	0.5719209956348398	0.33355694751365217	0.567	0.487	0	0	0.07999999999999996
FAM107B	0	0.5719107911146203	0.2841679321183703	0.649	0.549	0	0	0.09999999999999998
WIPF1	0	0.5715559918031108	0.2897697566725528	0.539	0.425	0	0	0.11400000000000005
LEF1	0	0.5714829780533353	0.510189332719917	0.187	0.044	0	0	0.14300000000000002
COX14	0	0.5713476493554517	0.37129188902800325	0.447	0.348	0	0	0.09900000000000003
EIF3J	0	0.5711159455457233	0.42266842382336933	0.507	0.416	0	0	0.09100000000000003
AQP3	0	0.5710276247758507	0.5413284603651861	0.181	0.04	0	0	0.141
SPCS1	0	0.5709096203849737	0.2938635489737893	0.575	0.499	0	0	0.07599999999999996
LAT	0	0.5707803090811884	0.33259301359627524	0.347	0.205	0	0	0.142
CTLA4	0	0.5705335730852751	0.552702832599437	0.184	0.044	0	0	0.14
SH2D1A	0	0.5704838417540002	0.40409691800376335	0.285	0.139	0	0	0.14599999999999996
TRIR	0	0.5703967397841136	0.2555072320558929	0.724	0.67	0	0	0.05399999999999994
NASP	0	0.5701007431212392	0.344684122968252	0.505	0.411	0	0	0.09400000000000003
GIMAP2	0	0.5700996982728372	0.41374871237041544	0.243	0.102	0	0	0.14100000000000001
METTL9	0	0.5699947642874958	0.36122839786018823	0.461	0.363	0	0	0.09800000000000003
PRDM1	0	0.5696059045724814	0.534862224735819	0.369	0.262	0	0	0.10699999999999998
ORMDL1	0	0.5694895485257158	0.3424663692587986	0.482	0.39	0	0	0.09199999999999997
MRPS34	0	0.5694716702950053	0.3512122562241632	0.407	0.294	0	0	0.11299999999999999
FOXP1	0	0.5694558160047627	0.38410298100854123	0.51	0.414	0	0	0.09600000000000003
SLC1A4	0	0.5691094953643997	0.5145626163571122	0.273	0.139	0	0	0.134
SLC25A6	0	0.5690574773670222	0.27904844443642296	0.695	0.616	0	0	0.07899999999999996
LMO4	0	0.5690561474945739	0.6248451944540758	0.366	0.256	0	0	0.10999999999999999
TBC1D15	0	0.5689150198311148	0.4306331698607688	0.341	0.227	0	0	0.11400000000000002
PKIA	0	0.568676029535993	0.4455464973512117	0.205	0.069	0	0	0.13599999999999998
CCDC66	0	0.5683673588038595	0.4373934850694824	0.298	0.174	0	0	0.124
TPR	0	0.5683400738804915	0.39241343592563416	0.534	0.463	0	0	0.07100000000000001
DDX17	0	0.5681567874142105	0.2819102049951592	0.648	0.585	0	0	0.06300000000000006
PCSK7	0	0.5678139333975426	0.4369789411475872	0.344	0.226	0	0	0.11799999999999997
TUT4	0	0.5677889908263634	0.303474618158747	0.388	0.254	0	0	0.134
PPP1CB	0	0.5676847677527337	0.38209752730750846	0.562	0.501	0	0	0.061000000000000054
DNPH1	0	0.56722562752169	0.44173250822457893	0.243	0.113	0	0	0.13
ZC3HAV1	0	0.5668666486966888	0.3857750724480127	0.376	0.261	0	0	0.11499999999999999
RWDD1	0	0.5668592947166422	0.31990719964460945	0.479	0.383	0	0	0.09599999999999997
MAL	0	0.5667770618925613	0.5164336875963237	0.164	0.031	0	0	0.133
ATM	0	0.5667718545541859	0.29416597664481126	0.391	0.26	0	0	0.131
CCDC88C	0	0.5667465317111771	0.38040875492103476	0.242	0.107	0	0	0.135
APOLD1	0	0.566324126973678	0.4821900755639031	0.222	0.092	0	0	0.13
ICOS	0	0.5659300609992436	0.46232347742623947	0.179	0.048	0	0	0.131
NDUFB2	0	0.5659029531444418	0.2504166030631152	0.601	0.523	0	0	0.07799999999999996
APEX1	0	0.5657181381580387	0.35481925248890567	0.299	0.173	0	0	0.126
CERK	0	0.5653217785042917	0.3989369316572886	0.267	0.143	0	0	0.12400000000000003
PPM1G	0	0.5648128774505261	0.35300956590280297	0.484	0.407	0	0	0.07700000000000001
EIF3M	0	0.5647550104959737	0.34119945245850003	0.459	0.374	0	0	0.08500000000000002
SAMD9	0	0.5647366994243298	0.3923908633678087	0.32	0.198	0	0	0.122
UBE2D2	0	0.5645215442126315	0.2919641916421165	0.55	0.489	0	0	0.061000000000000054
RAP1A	0	0.5644894741221516	0.3644560046949983	0.483	0.413	0	0	0.07
KIF20B	0	0.5643428151339932	0.4210697832202577	0.224	0.096	0	0	0.128
TRIM22	0	0.5639960930622868	0.41755627805446416	0.254	0.128	0	0	0.126
PPP1R2	0	0.5638820170880077	0.36836416431025176	0.541	0.486	0	0	0.05500000000000005
AC133644.2	0	0.563782803184615	0.574855930596442	0.17	0.044	0	0	0.126
ARL6IP4	0	0.5637790782709903	0.2664778015989593	0.584	0.521	0	0	0.06299999999999994
LSM7	0	0.5637269521383068	0.28336681516530526	0.479	0.383	0	0	0.09599999999999997
LUC7L3	0	0.5636720252772238	0.30396857920352094	0.537	0.468	0	0	0.069
TNFSF10	0	0.5636127734234987	0.257268918866138	0.312	0.179	0	0	0.133
ISG15	0	0.5633420026175328	0.32911621711862593	0.471	0.369	0	0	0.10199999999999998
SP100	0	0.5629134683944599	0.317457026040719	0.434	0.329	0	0	0.10499999999999998
DDX46	0	0.5628616854295293	0.306571523797853	0.529	0.46	0	0	0.069
MIR4435-2HG	0	0.5627689875774465	0.6886731294188653	0.259	0.149	0	0	0.11000000000000001
SSR2	0	0.5626182214856909	0.2704298594037484	0.578	0.512	0	0	0.06599999999999995
LGALS8	0	0.5625309071414203	0.35891262071245	0.331	0.216	0	0	0.11500000000000002
ANP32E	0	0.5624973094898896	0.34893676154981534	0.41	0.318	0	0	0.09199999999999997
TECR	0	0.5623713166932025	0.3436309845961175	0.333	0.22	0	0	0.11300000000000002
LINC02195	0	0.5622774916324571	0.6010321637835411	0.158	0.034	0	0	0.124
HP1BP3	0	0.5621792340431833	0.2969752465847322	0.564	0.506	0	0	0.05799999999999994
PCM1	0	0.5618786814912153	0.3356126496381002	0.425	0.331	0	0	0.09399999999999997
ARHGAP15	0	0.5618393690925708	0.3554173299592191	0.23	0.107	0	0	0.12300000000000001
CIB1	0	0.561835062621996	0.2782503917844883	0.482	0.397	0	0	0.08499999999999996
RNF125	0	0.5617575573008561	0.3514404655555603	0.249	0.124	0	0	0.125
C19orf53	0	0.5616056162266911	0.2606197975547948	0.581	0.526	0	0	0.05499999999999994
PPP1R7	0	0.5614561161691904	0.3830579212680626	0.319	0.216	0	0	0.10300000000000001
TRAM1	0	0.5612696341967247	0.3445889106436928	0.475	0.403	0	0	0.07199999999999995
HMOX2	0	0.5612074320593959	0.36086653069594843	0.275	0.159	0	0	0.11600000000000002
SRSF8	0	0.5608350188013023	0.36798470274127687	0.256	0.139	0	0	0.11699999999999999
SS18L2	0	0.560816036379644	0.32296705299539574	0.364	0.264	0	0	0.09999999999999998
MRPL34	0	0.5607526403781868	0.31790246654295906	0.386	0.293	0	0	0.09300000000000003
CYSLTR1	0	0.5607351996039412	0.4694949083270092	0.198	0.077	0	0	0.12100000000000001
PSMB9	0	0.5606477687924316	0.2544932802422779	0.454	0.348	0	0	0.10600000000000004
USP15	0	0.5602783936329211	0.405815140355148	0.425	0.35	0	0	0.07500000000000001
RGCC	0	0.5601681086283128	0.26367435409192974	0.364	0.243	0	0	0.121
PDE3B	0	0.5601023225009203	0.32179161191295447	0.329	0.211	0	0	0.11800000000000002
LINC00649	0	0.5600198282099855	0.39965834028577546	0.172	0.053	0	0	0.119
PHF3	0	0.5591268989434568	0.3408113346826682	0.435	0.355	0	0	0.08000000000000002
AC058791.1	0	0.5590733798793773	0.4639494191473701	0.33	0.239	0	0	0.09100000000000003
HNRNPF	0	0.5590183835455562	0.2547909589659514	0.552	0.49	0	0	0.062000000000000055
RPA3	0	0.559004161654862	0.35995447439383677	0.302	0.199	0	0	0.10299999999999998
FGD3	0	0.5589423792911181	0.33907849910448123	0.23	0.113	0	0	0.117
CD46	0	0.5585858300338656	0.3386207609154712	0.37	0.277	0	0	0.09299999999999997
CD84	0	0.5584424002392766	0.3600591035259303	0.318	0.21	0	0	0.10800000000000001
SNRPN	0	0.5582539683546708	0.30011047856810347	0.314	0.203	0	0	0.11099999999999999
DUT	0	0.5581236499059798	0.3231165285127927	0.282	0.172	0	0	0.10999999999999999
PRPF4B	0	0.5578370510044102	0.3070358257900503	0.518	0.461	0	0	0.056999999999999995
CHURC1	0	0.5576617958024448	0.3257740321313074	0.465	0.404	0	0	0.061
FOXP3	0	0.557378195617587	0.6176093320872214	0.124	0.01	0	0	0.114
TMEM160	0	0.5572887876203427	0.283066432609518	0.439	0.356	0	0	0.08300000000000002
P2RY10	0	0.5571881318129683	0.369465884136147	0.343	0.252	0	0	0.09100000000000003
IFITM1	0	0.557174021294446	0.3210230315649727	0.247	0.13	0	0	0.11699999999999999
TENT5C	0	0.5571191899808562	0.3790056807447311	0.235	0.124	0	0	0.11099999999999999
RSL24D1	0	0.556948080425172	0.2522470332132274	0.536	0.473	0	0	0.06300000000000006
NOP58	0	0.5567518414592018	0.35948039203696047	0.352	0.262	0	0	0.08999999999999997
ATP5F1A	0	0.5567377975362033	0.32504303848300187	0.405	0.327	0	0	0.07800000000000001
PTGER4	0	0.5564822067333094	0.43092105742873177	0.307	0.215	0	0	0.092
TSPAN14	0	0.556458579049087	0.3713107569891857	0.25	0.145	0	0	0.10500000000000001
SMDT1	0	0.5564196022055657	0.3436035087178233	0.372	0.291	0	0	0.08100000000000002
POLR1D	0	0.556415090253933	0.2800383754970057	0.48	0.42	0	0	0.06
NUDT5	0	0.5560993885090634	0.36752291802009596	0.326	0.237	0	0	0.08900000000000002
KLRB1	0	0.5557405927468251	0.332039536607706	0.244	0.129	0	0	0.11499999999999999
RSBN1L	0	0.5556667013267895	0.2860329457455517	0.402	0.316	0	0	0.08600000000000002
GABPB1-AS1	0	0.5554445565821953	0.3376397242128111	0.311	0.206	0	0	0.10500000000000001
IGBP1	0	0.5554401190784838	0.35617642607155575	0.363	0.287	0	0	0.07600000000000001
MIAT	0	0.5554084802105043	0.3026970166597136	0.233	0.119	0	0	0.11400000000000002
BTN3A2	0	0.5552583912231918	0.25290015995489346	0.289	0.175	0	0	0.11399999999999999
PYHIN1	0	0.5552008507125837	0.28066864283349013	0.229	0.115	0	0	0.114
SLC4A7	0	0.5550488856016906	0.3499941602968516	0.358	0.267	0	0	0.09099999999999997
TNIK	0	0.5546901819103115	0.31862976430657686	0.196	0.086	0	0	0.11000000000000001
SRSF5	0	0.5545822165998289	0.25981633730486964	0.522	0.47	0	0	0.052000000000000046
LY6E	0	0.5545463319824857	0.32681572590490804	0.34	0.234	0	0	0.10600000000000001
HERC5	0	0.5543804529027756	0.430613294139711	0.179	0.072	0	0	0.107
ATP5PD	0	0.5543568420023035	0.281325898948513	0.511	0.461	0	0	0.04999999999999999
TRIM14	0	0.5541994728235041	0.38229037884509004	0.166	0.059	0	0	0.10700000000000001
KIAA0355	0	0.5539406661940991	0.36454933359719843	0.254	0.156	0	0	0.098
YPEL2	0	0.5538736190675768	0.357058764920291	0.229	0.127	0	0	0.10200000000000001
ZNF292	0	0.5538179905857867	0.35314804618684703	0.468	0.409	0	0	0.05900000000000005
FOXO1	0	0.5537462040278724	0.4052923218856884	0.236	0.142	0	0	0.094
MXI1	0	0.5537101394647487	0.35225207962468463	0.278	0.183	0	0	0.09500000000000003
RECQL	0	0.5536756544923017	0.3361740373754414	0.342	0.261	0	0	0.08100000000000002
RFC1	0	0.553641407489458	0.31087383114927025	0.321	0.226	0	0	0.095
C15orf53	0	0.5535180576539169	0.4314746312523238	0.133	0.027	0	0	0.10600000000000001
RSBN1	0	0.5534509816953093	0.3530181099113703	0.333	0.251	0	0	0.08200000000000002
AP002387.2	0	0.5533630265714267	0.3452884761611732	0.16	0.054	0	0	0.10600000000000001
RHOH	0	0.5532995441336552	0.2678979422167562	0.305	0.203	0	0	0.10199999999999998
MAPKAPK5-AS1	0	0.5531290970565745	0.345120603168988	0.208	0.106	0	0	0.102
PHTF2	0	0.5529190301984498	0.37748028007220463	0.195	0.093	0	0	0.10200000000000001
TIFA	0	0.5528854815794472	0.4239329769761503	0.179	0.077	0	0	0.102
THADA	0	0.5528739875876643	0.43506988310736605	0.154	0.051	0	0	0.10300000000000001
EPB41L4A-AS1	0	0.552861087297427	0.27706137275408227	0.312	0.215	0	0	0.097
PHF11	0	0.5528058532337704	0.3857958348388504	0.299	0.215	0	0	0.08399999999999999
TGFBR3	0	0.5527516472947074	0.35311134505213804	0.188	0.082	0	0	0.106
COPS9	0	0.552497513021635	0.25012666250580473	0.515	0.47	0	0	0.04500000000000004
FANK1	0	0.5523599039515551	0.4576450058038927	0.115	0.011	0	0	0.10400000000000001
DIAPH1	0	0.5523585584941958	0.3071508418125982	0.369	0.288	0	0	0.08100000000000002
NBAS	0	0.5523397514627288	0.4981452596601459	0.219	0.12	0	0	0.099
TMCO1	0	0.5522607538264139	0.2959179263875821	0.389	0.314	0	0	0.07500000000000001
IFI27L2	0	0.5519654710124074	0.3043714623074891	0.293	0.199	0	0	0.09399999999999997
GBP5	0	0.5519352774051599	0.5210121859690395	0.182	0.081	0	0	0.10099999999999999
SYNE1	0	0.5514594832580528	0.2645286102750121	0.221	0.116	0	0	0.105
CMTM3	0	0.551443054603896	0.31115201695394346	0.252	0.155	0	0	0.097
VAMP5	0	0.5512405435504159	0.29446453089644886	0.241	0.14	0	0	0.10099999999999998
SOS1	0	0.5511851486025237	0.4157358835701014	0.291	0.207	0	0	0.08399999999999999
IRF3	0	0.5510183344281505	0.3022512964945382	0.325	0.241	0	0	0.08400000000000002
DGKA	0	0.5509593134708768	0.37601282889175425	0.244	0.156	0	0	0.088
HEBP2	0	0.5507795168258317	0.3164422500500449	0.342	0.267	0	0	0.07500000000000001
IPCEF1	0	0.5507740352529638	0.3828758840155983	0.174	0.074	0	0	0.09999999999999999
SATB1	0	0.5505707624569852	0.32166129098164886	0.275	0.181	0	0	0.09400000000000003
MT-ND6	0	0.550536756660611	0.2894645565595979	0.474	0.415	0	0	0.059
ASF1A	0	0.5503327492159024	0.31204220136934835	0.237	0.142	0	0	0.095
CACYBP	0	0.5502606907012901	0.2588699646017203	0.437	0.372	0	0	0.065
HELB	0	0.5500537241615089	0.36519344139286486	0.196	0.101	0	0	0.095
URI1	0	0.5499473856759721	0.31266116492867513	0.291	0.206	0	0	0.08499999999999999
LBR	0	0.5498759773518606	0.29074309879520677	0.276	0.185	0	0	0.09100000000000003
ZC3H12D	0	0.5496166971209855	0.37757137348432385	0.164	0.068	0	0	0.096
CFAP97	0	0.5495087783254682	0.29922206771728954	0.276	0.187	0	0	0.08900000000000002
PAK2	0	0.5493797390982647	0.26051544750402056	0.6	0.564	0	0	0.03600000000000003
SP110	0	0.5491942533013248	0.2934575360406349	0.213	0.115	0	0	0.09799999999999999
P2RY8	0	0.5488656032527035	0.3180755817534585	0.186	0.09	0	0	0.096
BOD1L1	0	0.5488485223100772	0.2828585052479762	0.454	0.399	0	0	0.05499999999999999
KCNAB2	0	0.5488001076640182	0.2835994726671491	0.21	0.114	0	0	0.09599999999999999
ICAM2	0	0.5486207405630983	0.3558360655411553	0.139	0.043	0	0	0.09600000000000002
MGAT4A	0	0.5486024785839243	0.29874691021308375	0.237	0.141	0	0	0.096
METTL8	0	0.5486004806582698	0.38429613775296706	0.154	0.059	0	0	0.095
GPR155	0	0.5484717269945901	0.33191937034695207	0.191	0.094	0	0	0.097
CD40LG	0	0.5484542439612589	0.36027622938978954	0.114	0.017	0	0	0.097
TMEM126B	0	0.5483325187927527	0.29616743909236865	0.277	0.192	0	0	0.08500000000000002
CCDC167	0	0.5482105028457716	0.3286831962376261	0.282	0.202	0	0	0.07999999999999996
LINC00623	0	0.5480159307459801	0.2649216531642512	0.29	0.198	0	0	0.09199999999999997
SMC3	0	0.5479910641812131	0.29315271448996416	0.414	0.358	0	0	0.055999999999999994
CCND2	0	0.547734747780826	0.32008672394253923	0.244	0.156	0	0	0.088
SF3B1	0	0.5476580439437077	0.25061495222288066	0.519	0.485	0	0	0.03400000000000003
HERC1	0	0.5475440980434938	0.3664281810629173	0.242	0.159	0	0	0.08299999999999999
MSL3	0	0.5474342653010158	0.3208396474771005	0.29	0.213	0	0	0.07699999999999999
RBMS1	0	0.5474327071096207	0.3965908628676921	0.3	0.225	0	0	0.07499999999999998
GALM	0	0.5473225156744206	0.2922809133432586	0.174	0.079	0	0	0.09499999999999999
MRPL57	0	0.5472166785434838	0.26460319914345587	0.412	0.355	0	0	0.056999999999999995
HNRNPUL1	0	0.5469475728653796	0.2862585316086439	0.383	0.321	0	0	0.062
KIAA0040	0	0.5466925694937483	0.3469201228137834	0.178	0.09	0	0	0.088
TTC14	0	0.5466922534797058	0.3032164210857087	0.296	0.218	0	0	0.07799999999999999
LSM8	0	0.5466450789130306	0.26266257659801795	0.415	0.361	0	0	0.05399999999999999
STAM	0	0.546628801192743	0.39461431327253216	0.279	0.206	0	0	0.07300000000000004
WASHC3	0	0.5463984120302037	0.3140618367799183	0.241	0.158	0	0	0.08299999999999999
CENPC	0	0.5461775612528202	0.26674444645192996	0.275	0.19	0	0	0.08500000000000002
SYNRG	0	0.5461446870408722	0.27954908400114986	0.323	0.25	0	0	0.07300000000000001
TSTD1	0	0.5461132624054776	0.25261286438942765	0.29	0.207	0	0	0.08299999999999999
PGM2L1	0	0.5460925369314025	0.3053368385123194	0.199	0.109	0	0	0.09000000000000001
VPS4B	0	0.5460445616000091	0.29432391616839126	0.405	0.358	0	0	0.04700000000000004
DPP7	0	0.5460390251802427	0.29477777112242587	0.388	0.337	0	0	0.05099999999999999
CCND3	0	0.5459832309589179	0.26312680652528775	0.239	0.148	0	0	0.091
MSI2	0	0.5459825503778407	0.29347122970394085	0.203	0.113	0	0	0.09000000000000001
KAT6A	0	0.5459244599596406	0.28324188411758955	0.322	0.248	0	0	0.07400000000000001
CD27	0	0.5458453738489845	0.3537809059203958	0.214	0.121	0	0	0.093
GOLGA8A	0	0.545421653265457	0.3108875130614821	0.199	0.112	0	0	0.08700000000000001
TESPA1	0	0.5453997645575979	0.3193587053398317	0.143	0.053	0	0	0.09
GIMAP6	0	0.5453372811725666	0.27511094490155746	0.193	0.101	0	0	0.092
TMEM245	0	0.5453083527603865	0.31185014778054737	0.214	0.128	0	0	0.086
ITGAL	0	0.5452584721736173	0.25903797299537595	0.184	0.092	0	0	0.092
STAT5B	0	0.5451736480583647	0.30159708926290585	0.235	0.152	0	0	0.08299999999999999
SIT1	0	0.5449617140679542	0.27307947610179806	0.148	0.058	0	0	0.09
LINC00239	0	0.5449052818842898	0.3286734052540764	0.115	0.026	0	0	0.08900000000000001
FBXO32	0	0.544845064785093	0.29038067662869455	0.163	0.073	0	0	0.09000000000000001
SEPT1	0	0.5447149290994551	0.2574860184815033	0.179	0.089	0	0	0.09
FAM241A	0	0.5447146537860071	0.32507518147842035	0.189	0.105	0	0	0.084
NSMCE3	0	0.5446600035570953	0.2934746373121946	0.281	0.208	0	0	0.07300000000000004
ANKRD44	0	0.5444826273086781	0.29313396239429057	0.252	0.171	0	0	0.08099999999999999
ITPRIPL1	0	0.5443685454001443	0.3043723118254782	0.144	0.056	0	0	0.088
CREBZF	0	0.5442768864022669	0.26607946114086145	0.327	0.254	0	0	0.07300000000000001
MRFAP1L1	0	0.5440571766801402	0.2790035886199139	0.241	0.162	0	0	0.07899999999999999
PRKDC	0	0.5439988832984446	0.2558876472527033	0.311	0.235	0	0	0.07600000000000001
ERGIC2	0	0.5438448196193368	0.2980850061533168	0.288	0.219	0	0	0.06899999999999998
MFNG	0	0.543686329645665	0.25081441109261726	0.18	0.093	0	0	0.087
ADD3	0	0.5436840774461925	0.28098653789490796	0.198	0.113	0	0	0.085
GLG1	0	0.5436819455502448	0.3124034061371792	0.279	0.208	0	0	0.07100000000000004
FAS	0	0.5436098682737974	0.3805186198156902	0.215	0.141	0	0	0.07400000000000001
TTC3	0	0.5433055743241643	0.28734966848012933	0.352	0.288	0	0	0.064
AP3M2	0	0.5430995544478453	0.33416921751355455	0.155	0.071	0	0	0.084
TCF7	0	0.5428884607239083	0.2564205091076477	0.228	0.143	0	0	0.08500000000000002
CLNS1A	0	0.5428459375338778	0.3112427901153453	0.265	0.198	0	0	0.067
CMTM8	0	0.5425391574912223	0.36000584266246666	0.127	0.044	0	0	0.083
WDR82	0	0.5423778775787048	0.2865200376308963	0.343	0.287	0	0	0.05600000000000005
HLF	0	0.5423361799693661	0.3201833024024571	0.102	0.018	0	0	0.08399999999999999
ECH1	0	0.5423316686171531	0.25337468927485807	0.356	0.297	0	0	0.059
CNTRL	0	0.542162151779436	0.2937638770656733	0.212	0.133	0	0	0.07899999999999999
SKA2	0	0.5421032963219293	0.2662037204713765	0.165	0.082	0	0	0.083
ZNF101	0	0.541974940852727	0.31043644158579914	0.166	0.085	0	0	0.081
LIMA1	0	0.5417362940250681	0.29177511830332414	0.166	0.084	0	0	0.082
TRAPPC6A	0	0.5416854222978982	0.28984362972226074	0.189	0.112	0	0	0.077
